OBJECTID,admin2Name_es,admin2Pcode,admin2RefName,admin2AltName1_es,admin2AltName2_es,admin1Name_es,admin1Pcode,admin0Name_es,admin0Pcode,date,validOn,validTo
1336,San Antonio,MX24026,NA,NA,NA,San Luis Potosí,MX24,México,MX,1517529600000,1592438400000,NA
1337,San Antonio Acutla,MX20106,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1338,San Antonio Cañada,MX21120,San Antonio Canada,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
1339,San Antonio de la Cal,MX20107,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1340,San Antonio Huitepec,MX20108,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1341,San Antonio la Isla,MX15073,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
1342,San Antonio Nanahuatípam,MX20109,San Antonio Nanahuatipam,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1343,San Antonio Sinicahua,MX20110,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1344,San Antonio Tepetlapa,MX20111,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1345,San Baltazar Chichicápam,MX20112,San Baltazar Chichicapam,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1346,San Baltazar Loxicha,MX20113,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1347,San Baltazar Yatzachi el Bajo,MX20114,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1348,San Bartolo Coyotepec,MX20115,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1349,San Bartolo Soyaltepec,MX20121,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1350,San Bartolo Tutotepec,MX13053,NA,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
1351,San Bartolo Yautepec,MX20122,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1352,San Bartolomé Ayautla,MX20116,San Bartolome Ayautla,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1353,San Bartolomé Loxicha,MX20117,San Bartolome Loxicha,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1354,San Bartolomé Quialana,MX20118,San Bartolome Quialana,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1355,San Bartolomé Yucuañe,MX20119,San Bartolome Yucuane,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1356,San Bartolomé Zoogocho,MX20120,San Bartolome Zoogocho,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1357,San Bernardo,MX10025,NA,NA,NA,Durango,MX10,México,MX,1517529600000,1592438400000,NA
1358,San Bernardo Mixtepec,MX20123,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1359,San Blas,MX18012,NA,NA,NA,Nayarit,MX18,México,MX,1517529600000,1592438400000,NA
1360,San Blas Atempa,MX20124,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1361,San Buenaventura,MX05031,NA,NA,NA,Coahuila de Zaragoza,MX05,México,MX,1517529600000,1592438400000,NA
1362,San Carlos,MX28034,NA,NA,NA,Tamaulipas,MX28,México,MX,1517529600000,1592438400000,NA
1363,San Carlos Yautepec,MX20125,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1364,San Ciro de Acosta,MX24027,NA,NA,NA,San Luis Potosí,MX24,México,MX,1517529600000,1592438400000,NA
1365,San Cristóbal Amatlán,MX20126,San Cristobal Amatlan,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1366,San Cristóbal Amoltepec,MX20127,San Cristobal Amoltepec,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1367,San Cristóbal de la Barranca,MX14071,San Cristobal de la Barranca,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
1368,San Cristóbal de las Casas,MX07078,San Cristobal de las Casas,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
1369,San Cristóbal Lachirioag,MX20128,San Cristobal Lachirioag,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1370,San Cristóbal Suchixtlahuaca,MX20129,San Cristobal Suchixtlahuaca,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1371,San Damián Texóloc,MX29049,San Damian Texoloc,NA,NA,Tlaxcala,MX29,México,MX,1517529600000,1592438400000,NA
1372,San Diego de Alejandría,MX14072,San Diego de Alejandria,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
1373,San Diego de la Unión,MX11029,San Diego de la Union,NA,NA,Guanajuato,MX11,México,MX,1517529600000,1592438400000,NA
1374,San Diego la Mesa Tochimiltzingo,MX21121,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
1375,San Dimas,MX10026,NA,NA,NA,Durango,MX10,México,MX,1517529600000,1592438400000,NA
1376,San Dionisio del Mar,MX20130,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1377,San Dionisio Ocotepec,MX20131,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1378,San Dionisio Ocotlán,MX20132,San Dionisio Ocotlan,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1379,San Esteban Atatlahuca,MX20133,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1380,San Felipe,MX11030,NA,NA,NA,Guanajuato,MX11,México,MX,1517529600000,1592438400000,NA
1381,San Felipe,MX31065,NA,NA,NA,Yucatán,MX31,México,MX,1517529600000,1592438400000,NA
1382,San Felipe de Jesús,MX26053,San Felipe de Jesus,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
1383,San Felipe del Progreso,MX15074,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
1384,San Felipe Jalapa de Díaz,MX20134,San Felipe Jalapa de Diaz,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1385,San Felipe Orizatlán,MX13046,San Felipe Orizatlan,NA,NA,Hidalgo,MX13,México,MX,1517529600000,1592438400000,NA
1386,San Felipe Tejalápam,MX20135,San Felipe Tejalapam,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1387,San Felipe Teotlalcingo,MX21122,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
1388,San Felipe Tepatlán,MX21123,San Felipe Tepatlan,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
1389,San Felipe Usila,MX20136,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1390,San Fernando,MX07079,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
1391,San Fernando,MX28035,NA,NA,NA,Tamaulipas,MX28,México,MX,1517529600000,1592438400000,NA
1392,San Francisco Cahuacuá,MX20137,San Francisco Cahuacua,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1393,San Francisco Cajonos,MX20138,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1394,San Francisco Chapulapa,MX20139,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1395,San Francisco Chindúa,MX20140,San Francisco Chindua,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1396,San Francisco de Borja,MX08057,NA,NA,NA,Chihuahua,MX08,México,MX,1517529600000,1592438400000,NA
1397,San Francisco de Conchos,MX08058,NA,NA,NA,Chihuahua,MX08,México,MX,1517529600000,1592438400000,NA
1398,San Francisco de los Romo,MX01011,NA,NA,NA,Aguascalientes,MX01,México,MX,1517529600000,1592438400000,NA
1399,San Francisco del Mar,MX20141,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1400,San Francisco del Oro,MX08059,NA,NA,NA,Chihuahua,MX08,México,MX,1517529600000,1592438400000,NA
1401,San Francisco del Rincón,MX11031,San Francisco del Rincon,NA,NA,Guanajuato,MX11,México,MX,1517529600000,1592438400000,NA
1402,San Francisco Huehuetlán,MX20142,San Francisco Huehuetlan,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1403,San Francisco Ixhuatán,MX20143,San Francisco Ixhuatan,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1404,San Francisco Jaltepetongo,MX20144,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1405,San Francisco Lachigoló,MX20145,San Francisco Lachigolo,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1406,San Francisco Logueche,MX20146,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1407,San Francisco Nuxaño,MX20147,San Francisco Nuxano,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1408,San Francisco Ozolotepec,MX20148,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1409,San Francisco Sola,MX20149,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1410,San Francisco Telixtlahuaca,MX20150,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1411,San Francisco Teopan,MX20151,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1412,San Francisco Tetlanohcan,MX29050,NA,NA,NA,Tlaxcala,MX29,México,MX,1517529600000,1592438400000,NA
1413,San Francisco Tlapancingo,MX20152,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1414,San Gabriel,MX14113,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
1415,San Gabriel Chilac,MX21124,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
1416,San Gabriel Mixtepec,MX20153,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1417,San Gregorio Atzompa,MX21125,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
1418,San Ignacio,MX25016,NA,NA,NA,Sinaloa,MX25,México,MX,1517529600000,1592438400000,NA
1419,San Ignacio Cerro Gordo,MX14125,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
1420,San Ignacio Río Muerto,MX26072,San Ignacio Rio Muerto,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
1421,San Ildefonso Amatlán,MX20154,San Ildefonso Amatlan,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1422,San Ildefonso Sola,MX20155,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1423,San Ildefonso Villa Alta,MX20156,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1424,San Jacinto Amilpas,MX20157,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1425,San Jacinto Tlacotepec,MX20158,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1426,San Javier,MX26054,NA,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
1427,San Jerónimo Coatlán,MX20159,San Jeronimo Coatlan,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1428,San Jerónimo Silacayoapilla,MX20160,San Jeronimo Silacayoapilla,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1429,San Jerónimo Sosola,MX20161,San Jeronimo Sosola,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1430,San Jerónimo Taviche,MX20162,San Jeronimo Taviche,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1431,San Jerónimo Tecóatl,MX20163,San Jeronimo Tecoatl,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1432,San Jerónimo Tecuanipan,MX21126,San Jeronimo Tecuanipan,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
1433,San Jerónimo Tlacochahuaya,MX20550,San Jeronimo Tlacochahuaya,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1434,San Jerónimo Xayacatlán,MX21127,San Jeronimo Xayacatlan,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
1435,San Jerónimo Zacualpan,MX29051,San Jeronimo Zacualpan,NA,NA,Tlaxcala,MX29,México,MX,1517529600000,1592438400000,NA
1436,San Joaquín,MX22015,San Joaquin,NA,NA,Querétaro de Arteaga,MX22,México,MX,1517529600000,1592438400000,NA
1437,San Jorge Nuchita,MX20164,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1438,San José Ayuquila,MX20165,San Jose Ayuquila,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1439,San José Chiapa,MX21128,San Jose Chiapa,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
1440,San José Chiltepec,MX20166,San Jose Chiltepec,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1441,San José de Gracia,MX01008,San Jose de Gracia,NA,NA,Aguascalientes,MX01,México,MX,1517529600000,1592438400000,NA
1442,San José del Peñasco,MX20167,San Jose del Penasco,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1443,San José del Progreso,MX20072,San Jose del Progreso,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1444,San José del Rincón,MX15124,San Jose del Rincon,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
1445,San José Estancia Grande,MX20168,San Jose Estancia Grande,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1446,San José Independencia,MX20169,San Jose Independencia,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1447,San José Iturbide,MX11032,San Jose Iturbide,NA,NA,Guanajuato,MX11,México,MX,1517529600000,1592438400000,NA
1448,San José Lachiguiri,MX20170,San Jose Lachiguiri,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1449,San José Miahuatlán,MX21129,San Jose Miahuatlán,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
1450,San José Teacalco,MX29052,San Jose Teacalco,NA,NA,Tlaxcala,MX29,México,MX,1517529600000,1592438400000,NA
1451,San José Tenango,MX20171,San Jose Tenango,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1452,San Juan Achiutla,MX20172,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1453,San Juan Atenco,MX21130,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
1454,San Juan Atepec,MX20173,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1455,San Juan Atzompa,MX21131,NA,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
1456,San Juan Bautista Atatlahuca,MX20175,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1457,San Juan Bautista Coixtlahuaca,MX20176,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1458,San Juan Bautista Cuicatlán,MX20177,San Juan Bautista Cuicatlan,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1459,San Juan Bautista Guelache,MX20178,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1460,San Juan Bautista Jayacatlán,MX20179,San Juan Bautista Jayacatlan,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1461,San Juan Bautista Lo de Soto,MX20180,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1462,San Juan Bautista Suchitepec,MX20181,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1463,San Juan Bautista Tlachichilco,MX20183,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1464,San Juan Bautista Tlacoatzintepec,MX20182,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1465,San Juan Bautista Tuxtepec,MX20184,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1466,San Juan Bautista Valle Nacional,MX20559,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1467,San Juan Cacahuatepec,MX20185,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1468,San Juan Cancuc,MX07112,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
1469,San Juan Chicomezúchil,MX20191,San Juan Chicomezuchil,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1470,San Juan Chilateca,MX20192,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1471,San Juan Cieneguilla,MX20186,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1472,San Juan Coatzóspam,MX20187,San Juan Coatzospam,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1473,San Juan Colorado,MX20188,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1474,San Juan Comaltepec,MX20189,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1475,San Juan Cotzocón,MX20190,San Juan Cotzocon,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1476,San Juan de Guadalupe,MX10027,NA,NA,NA,Durango,MX10,México,MX,1517529600000,1592438400000,NA
1477,San Juan de los Cués,MX20206,San Juan de los Cues,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1478,San Juan de los Lagos,MX14073,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
1479,San Juan de Sabinas,MX05032,NA,NA,NA,Coahuila de Zaragoza,MX05,México,MX,1517529600000,1592438400000,NA
1480,San Juan del Estado,MX20193,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1481,San Juan del Río,MX10028,San Juan del Rio,NA,NA,Durango,MX10,México,MX,1517529600000,1592438400000,NA
1482,San Juan del Río,MX20194,San Juan del Rio,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1483,San Juan del Río,MX22016,San Juan del Rio,NA,NA,Querétaro de Arteaga,MX22,México,MX,1517529600000,1592438400000,NA
1484,San Juan Diuxi,MX20195,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1485,San Juan Evangelista,MX30142,NA,NA,NA,Veracruz de Ignacio de la Llave,MX30,México,MX,1517529600000,1592438400000,NA
1486,San Juan Evangelista Analco,MX20196,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1487,San Juan Guelavía,MX20197,San Juan Guelavia,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1488,San Juan Guichicovi,MX20198,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1489,San Juan Huactzinco,MX29053,NA,NA,NA,Tlaxcala,MX29,México,MX,1517529600000,1592438400000,NA
1490,San Juan Ihualtepec,MX20199,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1491,San Juan Juquila Mixes,MX20200,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1492,San Juan Juquila Vijanos,MX20201,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1493,San Juan Lachao,MX20202,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1494,San Juan Lachigalla,MX20203,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1495,San Juan Lajarcia,MX20204,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1496,San Juan Lalana,MX20205,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1497,San Juan Mazatlán,MX20207,San Juan Mazatlan,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1498,San Juan Mixtepec -Dto. 08 -,MX20208,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1499,San Juan Mixtepec -Dto. 26 -,MX20209,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1500,San Juan Ñumí,MX20210,San Juan Numi,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1501,San Juan Ozolotepec,MX20211,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1502,San Juan Petlapa,MX20212,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1503,San Juan Quiahije,MX20213,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1504,San Juan Quiotepec,MX20214,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1505,San Juan Sayultepec,MX20215,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1506,San Juan Tabaá,MX20216,San Juan Tabaa,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1507,San Juan Tamazola,MX20217,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1508,San Juan Teita,MX20218,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1509,San Juan Teitipac,MX20219,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1510,San Juan Tepeuxila,MX20220,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1511,San Juan Teposcolula,MX20221,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1512,San Juan Yaeé,MX20222,San Juan Yaee,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1513,San Juan Yatzona,MX20223,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1514,San Juan Yucuita,MX20224,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1515,San Juanito de Escobedo,MX14007,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
1516,San Julián,MX14074,San Julian,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
1517,San Lorenzo,MX20225,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1518,San Lorenzo Albarradas,MX20226,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1519,San Lorenzo Axocomanitla,MX29054,NA,NA,NA,Tlaxcala,MX29,México,MX,1517529600000,1592438400000,NA
1520,San Lorenzo Cacaotepec,MX20227,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1521,San Lorenzo Cuaunecuiltitla,MX20228,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1522,San Lorenzo Texmelúcan,MX20229,San Lorenzo Texmelucan,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1523,San Lorenzo Victoria,MX20230,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1524,San Lucas,MX07110,NA,NA,NA,Chiapas,MX07,México,MX,1517529600000,1592438400000,NA
1525,San Lucas,MX16077,NA,NA,NA,Michoacán de Ocampo,MX16,México,MX,1517529600000,1592438400000,NA
1526,San Lucas Camotlán,MX20231,San Lucas Camotlan,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1527,San Lucas Ojitlán,MX20232,San Lucas Ojitlan,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1528,San Lucas Quiaviní,MX20233,San Lucas Quiavini,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1529,San Lucas Tecopilco,MX29055,NA,NA,NA,Tlaxcala,MX29,México,MX,1517529600000,1592438400000,NA
1530,San Lucas Zoquiápam,MX20234,San Lucas Zoquiapam,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1531,San Luis Acatlán,MX12052,San Luis Acatlan,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
1532,San Luis Amatlán,MX20235,San Luis Amatlan,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1533,San Luis de la Paz,MX11033,NA,NA,NA,Guanajuato,MX11,México,MX,1517529600000,1592438400000,NA
1534,San Luis del Cordero,MX10029,NA,NA,NA,Durango,MX10,México,MX,1517529600000,1592438400000,NA
1535,San Luis Potosí,MX24028,San Luis Potosi,NA,NA,San Luis Potosí,MX24,México,MX,1517529600000,1592438400000,NA
1536,San Luis Río Colorado,MX26055,San Luis Rio Colorado,NA,NA,Sonora,MX26,México,MX,1517529600000,1592438400000,NA
1537,San Marcial Ozolotepec,MX20236,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1538,San Marcos,MX12053,NA,NA,NA,Guerrero,MX12,México,MX,1517529600000,1592438400000,NA
1539,San Marcos,MX14075,NA,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
1540,San Marcos Arteaga,MX20237,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1541,San Martín Chalchicuautla,MX24029,San Martin Chalchicuautla,NA,NA,San Luis Potosí,MX24,México,MX,1517529600000,1592438400000,NA
1542,San Martín de Bolaños,MX14076,San Martin de Bolanos,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
1543,San Martín de las Pirámides,MX15075,San Martin de las Piramides,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
1544,San Martín de los Cansecos,MX20238,San Martin de los Cansecos,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1545,San Martín Hidalgo,MX14077,San Martin Hidalgo,NA,NA,Jalisco,MX14,México,MX,1517529600000,1592438400000,NA
1546,San Martín Huamelúlpam,MX20239,San Martin Huamelulpam,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1547,San Martín Itunyoso,MX20240,San Martin Itunyoso,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1548,San Martín Lachilá,MX20241,San Martin Lachila,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1549,San Martín Peras,MX20242,San Martin Peras,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1550,San Martín Texmelucan,MX21132,San Martin Texmelucan,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
1551,San Martín Tilcajete,MX20243,San Martin Tilcajete,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1552,San Martín Totoltepec,MX21133,San Martin Totoltepec,NA,NA,Puebla,MX21,México,MX,1517529600000,1592438400000,NA
1553,San Martín Toxpalan,MX20244,San Martin Toxpalan,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1554,San Martín Zacatepec,MX20245,San Martin Zacatepec,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
1555,San Mateo Atenco,MX15076,NA,NA,NA,México,MX15,México,MX,1517529600000,1592438400000,NA
1556,San Mateo Cajonos,MX20246,NA,NA,NA,Oaxaca,MX20,México,MX,1517529600000,1592438400000,NA
